Təbil pərdəsinin dəqiqləşdirilməmiş xəstəliyi	болезнь барабанной перепонки неуточненная	med
Təbil pərdəsinin mərkəzi perforasiyası	центральная перфорация барабанной перепонки	med
Təcili istifadə üçün U07	использование в чрезвычайных ситуациях рубрики u07	med
Təhlükəsizlik məsələləri	проблемы безопасности	psy
Tək döllü özbaşına normal doğuş	роды одноплодные, самопроизвольное родоразрешение	med
Təkrar miokard infarktı	повторный инфаркт миокарда	psy
Təkrarlanan davranışlar	повторяющееся поведение	psy
Tələsik nitq	речь взахлеб	med
Təmas övrəsi	контактная крапивница	med
Tənəffüs orqanları hüdudunda lokalizasiyası dəqiq	злокачественное новообразование неточно обозначенных локализаций в пределах органов дыхания	med
Tənəffüs orqanları və döş qəfəsi orqanlarının yuxarıda göstərilən lokalizasiyalardan birinin və ya	злокачественное новообразование органов дыхания и внутригрудных органов, выходящее за пределы одной и более вышеуказанных локализаций	med
Tənəffüs orqanlarının bakterioloji və histoloji təsdiqlənmiş vərəmi	туберкулез органов дыхания, подтвержденный бактериологически и гистологически	med
Tənəffüs orqanlarının bakterioloji və histoloji təsdiqlənməmiş vərəmi	туберкулез органов дыхания, не подтвержденный бактериологически или гистологически	med
Tənəffüs orqanlarının birincili vərəmi, bakterioloji və histoloji	первичный туберкулез органов дыхания, подтвержденный бактериологически и гистологически	med
